,training_iteration,ep_rew,algo
44,45,85.4189330727649,trpo
45,46,85.4189330727649,trpo
46,47,85.4189330727649,trpo
47,48,85.4189330727649,trpo
48,49,85.4189330727649,trpo
49,50,85.4189330727649,trpo
50,51,98.94878898129629,trpo
51,52,98.94878898129629,trpo
52,53,98.94878898129629,trpo
53,54,97.026389458861,trpo
54,55,97.026389458861,trpo
55,56,97.026389458861,trpo
56,57,95.94359478408941,trpo
57,58,95.94359478408941,trpo
58,59,95.94359478408941,trpo
59,60,95.94359478408941,trpo
60,61,95.94359478408941,trpo
61,62,95.94359478408941,trpo
62,63,95.94359478408941,trpo
63,64,95.94359478408941,trpo
64,65,95.94359478408941,trpo
65,66,95.94359478408941,trpo
66,67,105.62447093692136,trpo
67,68,105.62447093692136,trpo
68,69,105.62447093692136,trpo
69,70,105.62447093692136,trpo
70,71,106.2418775220505,trpo
71,72,106.2418775220505,trpo
72,73,106.2418775220505,trpo
73,74,106.2418775220505,trpo
74,75,106.2418775220505,trpo
75,76,106.2418775220505,trpo
76,77,107.77202988606884,trpo
77,78,107.77202988606884,trpo
78,79,107.77202988606884,trpo
79,80,107.77202988606884,trpo
80,81,107.60357750523944,trpo
81,82,107.60357750523944,trpo
82,83,107.60357750523944,trpo
83,84,107.60357750523944,trpo
84,85,107.29518456558928,trpo
85,86,107.29518456558928,trpo
86,87,107.29518456558928,trpo
87,88,107.29518456558928,trpo
88,89,107.54276140565874,trpo
89,90,107.54276140565874,trpo
90,91,107.54276140565874,trpo
91,92,107.54276140565874,trpo
92,93,107.30811095597271,trpo
93,94,107.30811095597271,trpo
94,95,107.30811095597271,trpo
95,96,107.30811095597271,trpo
96,97,107.37898592196458,trpo
97,98,107.37898592196458,trpo
98,99,107.37898592196458,trpo
99,100,107.37898592196458,trpo
100,101,107.44462209482323,trpo
101,102,107.44462209482323,trpo
102,103,107.44462209482323,trpo
103,104,107.44462209482323,trpo
104,105,107.44462209482323,trpo
105,106,107.71986967850286,trpo
106,107,107.71986967850286,trpo
107,108,107.71986967850286,trpo
108,109,107.71986967850286,trpo
109,110,107.71986967850286,trpo
110,111,108.86791662974657,trpo
111,112,108.86791662974657,trpo
112,113,108.86791662974657,trpo
113,114,108.86791662974657,trpo
114,115,108.86791662974657,trpo
115,116,109.09606100636698,trpo
116,117,109.09606100636698,trpo
117,118,109.09606100636698,trpo
118,119,109.09606100636698,trpo
119,120,108.97862825832694,trpo
120,121,108.97862825832694,trpo
121,122,108.97862825832694,trpo
122,123,108.97862825832694,trpo
123,124,109.03306791763269,trpo
124,125,109.03306791763269,trpo
125,126,109.03306791763269,trpo
126,127,109.03306791763269,trpo
127,128,109.03306791763269,trpo
128,129,109.03306791763269,trpo
129,130,109.03306791763269,trpo
130,131,111.5334852145293,trpo
131,132,111.5334852145293,trpo
132,133,111.5334852145293,trpo
133,134,111.5334852145293,trpo
134,135,111.5334852145293,trpo
135,136,112.00282269310476,trpo
136,137,112.00282269310476,trpo
137,138,112.00282269310476,trpo
138,139,112.00282269310476,trpo
139,140,112.00282269310476,trpo
140,141,112.32532164646535,trpo
141,142,112.32532164646535,trpo
142,143,112.32532164646535,trpo
143,144,112.32532164646535,trpo
144,145,112.32532164646535,trpo
145,146,113.05859735751196,trpo
146,147,113.05859735751196,trpo
147,148,113.05859735751196,trpo
148,149,113.05859735751196,trpo
149,150,113.05859735751196,trpo
150,151,113.7312991787337,trpo
151,152,113.7312991787337,trpo
152,153,113.7312991787337,trpo
153,154,113.7312991787337,trpo
154,155,113.7312991787337,trpo
155,156,113.98584186697842,trpo
156,157,113.98584186697842,trpo
157,158,113.98584186697842,trpo
158,159,113.98584186697842,trpo
159,160,113.80617866301763,trpo
160,161,113.80617866301763,trpo
161,162,113.80617866301763,trpo
162,163,113.80617866301763,trpo
163,164,113.80617866301763,trpo
164,165,113.97877170986406,trpo
165,166,113.97877170986406,trpo
166,167,113.97877170986406,trpo
167,168,113.97877170986406,trpo
168,169,114.02008412563991,trpo
169,170,114.02008412563991,trpo
170,171,114.02008412563991,trpo
171,172,114.02008412563991,trpo
172,173,114.02008412563991,trpo
173,174,114.02008412563991,trpo
174,175,114.65931884381621,trpo
175,176,114.65931884381621,trpo
176,177,114.65931884381621,trpo
177,178,114.65931884381621,trpo
178,179,114.76490796566151,trpo
179,180,114.76490796566151,trpo
180,181,114.76490796566151,trpo
181,182,114.76490796566151,trpo
182,183,114.76490796566151,trpo
183,184,116.10416441960207,trpo
184,185,116.10416441960207,trpo
185,186,116.10416441960207,trpo
186,187,116.10416441960207,trpo
187,188,116.10416441960207,trpo
188,189,117.58593385092699,trpo
189,190,117.58593385092699,trpo
190,191,117.58593385092699,trpo
191,192,117.58593385092699,trpo
192,193,118.81931792124936,trpo
193,194,118.81931792124936,trpo
194,195,118.81931792124936,trpo
195,196,118.81931792124936,trpo
